Guamaggiore;SU;E234
Guanzate;CO;E235
Guarcino;FR;E236
Guardabosone;VC;E237
Guardamiglio;LO;E238
Guardavalle;CZ;E239
Guarda Veneta;RO;E240
Guardea;TR;E241
Guardia Piemontese;CS;E242
Guardiagrele;CH;E243
Guardialfiera;CB;E244
Guardia Lombardi;AV;E245
Guardia Perticara;PZ;E246
Guardiaregia;CB;E248
Guardia Sanframondi;BN;E249
Guardistallo;PI;E250
Guarene;CN;E251
Guasila;SU;E252
Guastalla;RE;E253
Guazzora;AL;E255
Gubbio;PG;E256
Gudo Visconti;MI;E258
Guglionesi;CB;E259
Guidizzolo;MN;E261
Guidonia Montecelio;RM;E263
Guiglia;MO;E264
Siziano;PV;E265
Guilmi;CH;E266
Gurro;VB;E269
Guspini;SU;E270
Gussago;BS;E271
Gussola;CR;E272
Hône;AO;E273
Jacurso;CZ;E274
Idro;BS;E280
Iglesias;SU;E281
Igliano;CN;E282
Ilbono;NU;E283
Illasi;VR;E284
Illorai;SS;E285
Imbersago;LC;E287
Imer;TN;E288
Imola;BO;E289
Imperia;IM;E290
Impruneta;FI;E291
Inarzo;VA;E292
Incisa Scapaccino;AT;E295
Incudine;BS;E297
Induno Olona;VA;E299
Ingria;TO;E301
Intragna;VB;E304
Introbio;LC;E305
Introd;AO;E306
Introdacqua;AQ;E307
Inverigo;CO;E309
Inverno e Monteleone;PV;E310
Inverso Pinasca;TO;E311
Inveruno;MI;E313
Invorio;NO;E314
Inzago;MI;E317
Jolanda di Savoia;FE;E320
Ionadi;VV;E321
Irgoli;NU;E323
Irma;BS;E325
Irsina;MT;E326
Isasca;CN;E327
Isca sullo Ionio;CZ;E328
Ischia;NA;E329
Ischia di Castro;VT;E330
Ischitella;FG;E332
Iseo;BS;E333
Isera;TN;E334
Isernia;IS;E335
Isili;SU;E336
Isnello;PA;E337
Isola d'Asti;AT;E338
Isola di Capo Rizzuto;KR;E339
Isola del Liri;FR;E340
Isola del Cantone;GE;E341
Madesimo;SO;E342
Isola del Gran Sasso d'Italia;TE;E343
Isolabella;TO;E345
Isolabona;IM;E346
Isola del Giglio;GR;E348
Isola della Scala;VR;E349
Isola delle Femmine;PA;E350
Isola del Piano;PU;E351
Isola di Fondra;BG;E353
Isola Vicentina;VI;E354
Isola Dovarese;CR;E356
Isola Rizza;VR;E358
Isola Sant'Antonio;AL;E360
Isole Tremiti;FG;E363
Isorella;BS;E364
Ispani;SA;E365
Ispica;RG;E366
Ispra;VA;E367
Issiglio;TO;E368
Issime;AO;E369
Isso;BG;E370
Issogne;AO;E371
Vasto;CH;E372
Istrana;TV;E373
Itala;ME;E374
Itri;LT;E375
Ittireddu;SS;E376
Ittiri;SS;E377
Ivrea;TO;E379
Izano;CR;E380
Jelsi;CB;E381
Jenne;RM;E382
Jerago con Orago;VA;E386
Jerzu;NU;E387
Jesi;AN;E388
Joppolo;VV;E389
Joppolo Giancaxio;AG;E390
Jovençan;AO;E391
Labico;RM;E392
Labro;RI;E393
La Cassa;TO;E394
Lacchiarella;MI;E395
Lacco Ameno;NA;E396
Lacedonia;AV;E397
Laces/Latsch;BZ;E398
Laconi;OR;E400
Laerru;SS;E401
Laganadi;RC;E402
Laghi;VI;E403
Laglio;CO;E405
Lagnasco;CN;E406
Lago;CS;E407
Lagonegro;PZ;E409
Lagosanto;FE;E410
Lagundo/Algund;BZ;E412
Lajatico;PI;E413
Laigueglia;SV;E414
Lainate;MI;E415
Laino;CO;E416
Laino Borgo;CS;E417
Laino Castello;CS;E419
Laion/Lajen;BZ;E420
Laives/Leifers;BZ;E421
Lallio;BG;E422
La Loggia;TO;E423
Lama dei Peligni;CH;E424
La Maddalena;SS;E425
Lama Mocogno;MO;E426
Lambrugo;CO;E428
Lamon;BL;E429
La Morra;CN;E430
Lampedusa e Linosa;AG;E431
Lamporecchio;PT;E432
Lamporo;VC;E433
Lana/Lana;BZ;E434
Lanciano;CH;E435
Landiona;NO;E436
Landriano;PV;E437
Langhirano;PR;E438
Langosco;PV;E439
Lanusei;NU;E441
Lanzada;SO;E443
Lanzo Torinese;TO;E445
Lapedona;FM;E447
Lapio;AV;E448
Lappano;CS;E450
Larciano;PT;E451
Lardirago;PV;E454
Larino;CB;E456
Lasa/Laas;BZ;E457
La Salle;AO;E458
Lascari;PA;E459
Lasnigo;CO;E462
La Spezia;SP;E463
Las Plassas;SU;E464
Lastebasse;VI;E465
Lastra a Signa;FI;E466
Latera;VT;E467
Laterza;TA;E469
La Thuile;AO;E470
Latiano;BR;E471
Latina;LT;E472
Latisana;UD;E473
Latronico;PZ;E474
Lattarico;CS;E475
Lauco;UD;E476
Laureana di Borrello;RC;E479
Laureana Cilento;SA;E480
Lauregno/Laurein;BZ;E481
Laurenzana;PZ;E482
Lauria;PZ;E483
Lauriano;TO;E484
Laurino;SA;E485
Laurito;SA;E486
Lauro;AV;E487
Lavagna;GE;E488
Lavagno;VR;E489
La Valle Agordina;BL;E490
La Valle/Wengen;BZ;E491
Lavarone;TN;E492
Lavello;PZ;E493
Lavena Ponte Tresa;VA;E494
Laveno-Mombello;VA;E496
Lavenone;BS;E497
Laviano;SA;E498
Lavis;TN;E500
Lazise;VR;E502
Lazzate;MB;E504
Lecce nei Marsi;AQ;E505
Lecce;LE;E506
Lecco;LC;E507
Leffe;BG;E509
Leggiuno;VA;E510
Legnago;VR;E512
Legnano;MI;E514
Legnaro;PD;E515
Lei;NU;E517
Leini;TO;E518
Leivi;GE;E519
Lemie;TO;E520
Lendinara;RO;E522
Leni;ME;E523
Lenna;BG;E524
Leno;BS;E526
Lenola;LT;E527
Lenta;VC;E528
Lentate sul Seveso;MB;E530
Lentella;CH;E531
Lentini;SR;E532
Leonessa;RI;E535
Leonforte;EN;E536
Leporano;TA;E537
Lequile;LE;E538
Lequio Tanaro;CN;E539
Lequio Berria;CN;E540
Lercara Friddi;PA;E541
Lerici;SP;E542
Lerma;AL;E543
Lesa;NO;E544
Lesegno;CN;E546
Lesignano de' Bagni;PR;E547
Terenzo;PR;E548
Lesina;FG;E549
Lesmo;MB;E550
Lessolo;TO;E551
Lestizza;UD;E553
Letino;CE;E554
Letojanni;ME;E555
Lettere;NA;E557
Lettomanoppello;PE;E558
Lettopalena;CH;E559
Levanto;SP;E560
Levate;BG;E562
Leverano;LE;E563
Levice;CN;E564
Levico Terme;TN;E565
Levone;TO;E566
Lezzeno;CO;E569
Liberi;CE;E570
Librizzi;ME;E571
Licata;AG;E573
Licciana Nardi;MS;E574
Licenza;RM;E576
Licodia Eubea;CT;E578
Lierna;LC;E581
Lignana;VC;E583
Lignano Sabbiadoro;UD;E584
Lillianes;AO;E587
Limana;BL;E588
Limatola;BN;E589
Limbadi;VV;E590
Limbiate;MB;E591
Limena;PD;E592
Limido Comasco;CO;E593
Limina;ME;E594
Limone sul Garda;BS;E596
Limone Piemonte;CN;E597
Limosano;CB;E599
Linarolo;PV;E600
Linguaglossa;CT;E602
Lioni;AV;E605
Lipari;ME;E606
Lipomo;CO;E607
Lirio;PV;E608
Liscate;MI;E610
Liscia;CH;E611
Lisciano Niccone;PG;E613
Lisio;CN;E615
Lissone;MB;E617
Milena;CL;E618
Liveri;NA;E620
Livigno;SO;E621
Livinallongo del Col di Lana;BL;E622
Livo;CO;E623
Livo;TN;E624
Livorno;LI;E625
Livorno Ferraris;VC;E626
Livraga;LO;E627
Lizzanello;LE;E629
Lizzano;TA;E630
Loano;SV;E632
Loazzolo;AT;E633
Locana;TO;E635
Locate Varesino;CO;E638
Locate di Triulzi;MI;E639
Locatello;BG;E640
Loceri;NU;E644
Locorotondo;BA;E645
Loculi;NU;E646
Lodè;NU;E647
Lodi;LO;E648
Lodine;NU;E649
Lodi Vecchio;LO;E651
Lodrino;BS;E652
Lograto;BS;E654
Loiano;BO;E655
Lomagna;LC;E656
Lomazzo;CO;E659
Lombardore;TO;E660
Lombriasco;TO;E661
Lomello;PV;E662
Lona-Lases;TN;E664
Lonate Ceppino;VA;E665
Lonate Pozzolo;VA;E666
Londa;FI;E668
Longano;IS;E669
Longare;VI;E671
Longhena;BS;E673
Longi;ME;E674
Longiano;FC;E675
Longobardi;CS;E677
Longobucco;CS;E678
Longone al Segrino;CO;E679
Porto Azzurro;LI;E680
Longone Sabino;RI;E681
Lonigo;VI;E682
Loranzè;TO;E683
Loreggia;PD;E684
Loreglia;VB;E685
Lorenzago di Cadore;BL;E687
Loreo;RO;E689
Loreto;AN;E690
Loreto Aprutino;PE;E691
Loria;TV;E692
Loro Ciuffenna;AR;E693
Loro Piceno;MC;E694
Lorsica;GE;E695
Losine;BS;E698
Lotzorai;NU;E700
Lovere;BG;E704
Lovero;SO;E705
Lozio;BS;E706
Lozza;VA;E707
Lozzo di Cadore;BL;E708
Lozzo Atestino;PD;E709
Lozzolo;VC;E711
Lubriano;VT;E713
Lucca Sicula;AG;E714
Lucca;LU;E715
Lucera;FG;E716
Lucignano;AR;E718
Lucinasco;IM;E719
Lucito;CB;E722
Luco dei Marsi;AQ;E723
Lucoli;AQ;E724
Lugagnano Val d'Arda;PC;E726
Lugnano in Teverina;TR;E729
Lugo;RA;E730
Lugo di Vicenza;VI;E731
Luino;VA;E734
Luisago;CO;E735
Lula;NU;E736
Lumarzo;GE;E737
Lumezzane;BS;E738
Lunamatrona;SU;E742
Lunano;PU;E743
Lungro;CS;E745
Luogosano;AV;E746
Luogosanto;SS;E747
Lupara;CB;E748
Lurago d'Erba;CO;E749
Lurago Marinone;CO;E750
Lurano;BG;E751
Luras;SS;E752
Lurate Caccivio;CO;E753
Lusciano;CE;E754
Luserna;TN;E757
Luserna San Giovanni;TO;E758
Lusernetta;TO;E759
Lusevera;UD;E760
Lusia;RO;E761
Lusigliè;TO;E763
Luson/Lüsen;BZ;E764
Lustra;SA;E767
Luvinate;VA;E769
Luzzana;BG;E770
Luzzara;RE;E772
Luzzi;CS;E773
Maccastorna;LO;E777
Macchia d'Isernia;IS;E778
Macchiagodena;IS;E779
Macchia Valfortore;CB;E780
Macello;TO;E782
Macerata;MC;E783
Macerata Campania;CE;E784
Macerata Feltria;PU;E785
Macherio;MB;E786
Maclodio;BS;E787
Macomer;NU;E788
Macra;CN;E789
Macugnaga;VB;E790
Maddaloni;CE;E791
Madignano;CR;E793
Madone;BG;E794
Madonna del Sasso;VB;E795
Maenza;LT;E798
Mafalda;CB;E799
Magasa;BS;E800
Magenta;MI;E801
Maggiora;NO;E803
Magherno;PV;E804
Magione;PG;E805
Magisano;CZ;E806
Magliano di Tenna;FM;E807
Magliano Alpi;CN;E808
Magliano Alfieri;CN;E809
Magliano in Toscana;GR;E810
Magliano de' Marsi;AQ;E811
Magliano Sabina;RI;E812
Magliano Romano;RM;E813
Magliano Vetere;SA;E814
Maglie;LE;E815
Magliolo;SV;E816
Maglione;TO;E817
Magnacavallo;MN;E818
Magnago;MI;E819
Magnano in Riviera;UD;E820
Magnano;BI;E821
Magomadas;OR;E825
Magrè sulla strada del vino/Margreid an der Weinstraße;BZ;E829
Magreglio;CO;E830
Majano;UD;E833
Maida;CZ;E834
Maierà;CS;E835
Maierato;VV;E836
Maiolati Spontini;AN;E837
Maiolo;RN;E838
Maiori;SA;E839
Mairago;LO;E840
Mairano;BS;E841
Maissana;SP;E842
Malagnino;CR;E843
Malalbergo;BO;E844
Malborghetto Valbruna;UD;E847
Malcesine;VR;E848
Malé;TN;E850
Malegno;BS;E851
Maleo;LO;E852
Malesco;VB;E853
Maletto;CT;E854
Malfa;ME;E855
Malgesso;VA;E856
Malgrate;LC;E858
Malito;CS;E859
Mallare;SV;E860
Malles Venosta/Mals;BZ;E862
Malnate;VA;E863
Malo;VI;E864
Malonno;BS;E865
Malosco;TN;E866
Maltignano;AP;E868
Malvagna;ME;E869
Malvicino;AL;E870
Malvito;CS;E872
Mammola;RC;E873
Mamoiada;NU;E874
Manciano;GR;E875
Mandanici;ME;E876
Mandas;SU;E877
Mandatoriccio;CS;E878
Mandello del Lario;LC;E879
Mandello Vitta;NO;E880
Manduria;TA;E882
Manerba del Garda;BS;E883
Manerbio;BS;E884
Manfredonia;FG;E885
Mango;CN;E887
Mangone;CS;E888
Maniago;PN;E889
Manocalzati;AV;E891
Manoppello;PE;E892
Mansuè;TV;E893
Manta;CN;E894
Mantello;SO;E896
Mantova;MN;E897
Manzano;UD;E899
Manziana;RM;E900
Mapello;BG;E901
Mara;SS;E902
Maracalagonis;CA;E903
Maranello;MO;E904
Marano sul Panaro;MO;E905
Marano di Napoli;NA;E906
Marano Ticino;NO;E907
Marano Equo;RM;E908
Marano Lagunare;UD;E910
Marano di Valpolicella;VR;E911
Marano Vicentino;VI;E912
Marano Marchesato;CS;E914
Marano Principato;CS;E915
Maranzana;AT;E917
Maratea;PZ;E919
Marcallo con Casone;MI;E921
Marcaria;MN;E922
Marcedusa;CZ;E923
Marcellina;RM;E924
Marcellinara;CZ;E925
Marcetelli;RI;E927
Marcheno;BS;E928
Marchirolo;VA;E929
Marciana;LI;E930
Marciana Marina;LI;E931
Marcianise;CE;E932
Marciano della Chiana;AR;E933
Marcignago;PV;E934
Marcon;VE;E936
Marebbe/Enneberg;BZ;E938
Marene;CN;E939
Mareno di Piave;TV;E940
Marentino;TO;E941
Maretto;AT;E944
Margarita;CN;E945
Margherita di Savoia;BT;E946
Margno;LC;E947
Mariana Mantovana;MN;E949
Mariano Comense;CO;E951
Mariano del Friuli;GO;E952
Marianopoli;CL;E953
Mariglianella;NA;E954
Marigliano;NA;E955
Marina di Gioiosa Ionica;RC;E956
Marineo;PA;E957
Marino;RM;E958
Marlengo/Marling;BZ;E959
Marliana;PT;E960
Marmentino;BS;E961
Marmirolo;MN;E962
Marmora;CN;E963
Marnate;VA;E965
Marone;BS;E967
Maropati;RC;E968
Marostica;VI;E970
Marradi;FI;E971
Marrubiu;OR;E972
Marsaglia;CN;E973
Marsala;TP;E974
Marsciano;PG;E975
Marsico Nuovo;PZ;E976
Marsicovetere;PZ;E977
Marta;VT;E978
Martano;LE;E979
Martellago;VE;E980
Martello/Martell;BZ;E981
Martignacco;UD;E982
Martignana di Po;CR;E983
Martignano;LE;E984
Martina Franca;TA;E986
Martinengo;BG;E987
Martiniana Po;CN;E988
Martinsicuro;TE;E989
Martirano;CZ;E990
Martirano Lombardo;CZ;E991
Martis;SS;E992
Martone;RC;E993
Marudo;LO;E994
Maruggio;TA;E995
Marzano di Nola;AV;E997
Marzano Appio;CE;E998
Marzano;PV;E999
