Acquedolci;ME;M211
Ladispoli;RM;M212
Ardea;RM;M213
Badesi;SS;M214
Sicignano degli Alburni;SA;M253
Molina Aterno;AQ;M255
Scanzano Jonico;MT;M256
Portopalo di Capo Passero;SR;M257
Avigliano Umbro;TR;M258
Viddalba;SS;M259
Casapesenna;CE;M260
Castro;LE;M261
Cellole;CE;M262
Porto Cesareo;LE;M263
San Cassiano;LE;M264
Vajont;PN;M265
Ordona;FG;M266
Zapponeta;FG;M267
Blufi;PA;M268
Paterno;PZ;M269
Masainas;SU;M270
Mazzarrone;CT;M271
Ciampino;RM;M272
Santa Maria la Carità;NA;M273
Golfo Aranci;SS;M274
Loiri Porto San Paolo;SS;M275
Sant'Antonio di Gallura;SS;M276
San Ferdinando;RC;M277
Villaperuccio;SU;M278
Priolo Gargallo;SR;M279
Trecase;NA;M280
Petrosino;TP;M281
Tergu;SS;M282
Maniace;CT;M283
Santa Maria Coghinas;SS;M284
Cardedu;NU;M285
Torrenova;ME;M286
Ragalna;CT;M287
Castiadas;SU;M288
Massa di Somma;NA;M289
Stintino;SS;M290
Piscinas;SU;M291
Erula;SS;M292
Bellizzi;SA;M294
San Cesareo;RM;M295
Fiumicino;RM;M297
Statte;TA;M298
Due Carrare;PD;M300
Padru;SS;M301
Montiglio Monferrato;AT;M302
Ronzo-Chienis;TN;M303
Cavallino-Treporti;VE;M308
Fonte Nuova;RM;M309
Campolongo Tapogliano;UD;M311
Lonato del Garda;BS;M312
Ledro;TN;M313
Comano Terme;TN;M314
Gravedona ed Uniti;CO;M315
Mappano;TO;M316
Rivignano Teor;UD;M317
Trecastelli;AN;M318
Fabbriche di Vergemoli;LU;M319
Valsamoggia;BO;M320
Figline e Incisa Valdarno;FI;M321
Castelfranco Piandiscò;AR;M322
Fiscaglia;FE;M323
Poggio Torriana;RN;M324
Sissa Trecasali;PR;M325
Scarperia e San Piero;FI;M326
Casciana Terme Lari;PI;M327
Crespina Lorenzana;PI;M328
Pratovecchio Stia;AR;M329
Montoro;AV;M330
Vallefoglia;PU;M331
Quero Vas;BL;M332
Sant'Omobono Terme;BG;M333
Val Brembilla;BG;M334
Bellagio;CO;M335
Colverde;CO;M336
Verderio;LC;M337
Cornale e Bastida;PV;M338
Maccagno con Pino e Veddasca;VA;M339
Borgo Virgilio;MN;M340
Tremezzina;CO;M341
Longarone;BL;M342
Valdaone;TN;M343
Predaia;TN;M344
San Lorenzo Dorsino;TN;M345
Valvasone Arzene;PN;M346
Sillano Giuncugnano;LU;M347
La Valletta Brianza;LC;M348
Altavalle;TN;M349
Altopiano della Vigolana;TN;M350
Amblar-Don;TN;M351
Borgo Chiese;TN;M352
Borgo Lares;TN;M353
Castel Ivano;TN;M354
Cembra Lisignago;TN;M355
Contà;TN;M356
Madruzzo;TN;M357
Porte di Rendena;TN;M358
Primiero San Martino di Castrozza;TN;M359
Sella Giudicarie;TN;M360
Tre Ville;TN;M361
Vallelaghi;TN;M362
Ville d'Anaunia;TN;M363
Ventasso;RE;M364
Pieve di Bono-Prezzo;TN;M365
Dimaro Folgarida;TN;M366
Polesine Zibello;PR;M367
Montescudo-Monte Colombo;RN;M368
Alto Reno Terme;BO;M369
Borgomezzavalle;VB;M370
Lessona;BI;M371
Corteolona e Genzone;PV;M372
Campiglia Cervo;BI;M373
Val di Zoldo;BL;M374
Alpago;BL;M375
Abetone Cutigliano;PT;M376
San Marcello Piteglio;PT;M377
Montalcino;SI;M378
Terre Roveresche;PU;M379
Colli al Metauro;PU;M380
Terre del Reno;FE;M381
Valfornace;MC;M382
Alta Valle Intelvi;CO;M383
Val Liona;VI;M384
Casali del Manco;CS;M385
Alta Val Tidone;PC;M386
Montalto Carpasio;IM;M387
Cassano Spinola;AL;M388
Alto Sermenza;VC;M389
San Giovanni di Fassa-Sèn Jan;TN;M390
Rio;LI;M391
Laterina Pergine Valdarno;AR;M392
Castelgerundo;LO;M393
Centro Valle Intelvi;CO;M394
Valvarrone;LC;M395
Borgo Mantovano;MN;M396
Alluvioni Piovera;AL;M397
Cellio con Breia;VC;M398
Treppo Ligosullo;UD;M399
Fiumicello Villa Vicentina;UD;M400
Barbarano Mossano;VI;M401
Borgo Veneto;PD;M402
Corigliano-Rossano;CS;M403
Valle Cannobina;VB;M404
Val di Chy;TO;M405
Borgocarbonara  ;MN;M406
Terre d'Adige;TN;M407
Barberino Tavarnelle;FI;M408
Tresignana;FE;M409
Riva del Po;FE;M410
Sorbolo Mezzani;PR;M411
Solbiate con Cagno;CO;M412
Sassocorvaro Auditore;PU;M413
Quaregna Cerreto;BI;M414
Valchiusa;TO;M415
Gattico-Veruno;NO;M416
Valdilana;BI;M417
Piadena Drizzona;CR;M418
Colli Verdi;PV;M419
Lu e Cuccaro Monferrato;AL;M420
Borgo Valbelluna;BL;M421
Pieve del Grappa;TV;M422
Valbrenta;VI;M423
Vermezzo con Zelo;MI;M424
Cadrezzate con Osmate;VA;M425
Colceresa;VI;M426
Lusiana Conco;VI;M427
Presicce-Acquarica;LE;M428
